"Sentence Nr";"Source sentence";"Human translated sentence";"First machine translated sentence";"First machine translated sentence bleu score"
"639";"ki ur-{d}ma-mi-ta 1(asz) 5(disz) sila3 i3-nun gur";"from urmami  1 gur 5 sila3 butter oil";"from the endudu to the quay reed transported 31 male laborer workdays";"3.386499"
"640";"2(disz) kusz gu4 mu 2(asz) a-gar nu-gu7-a";"2 hides of twoyear oxen not tanned";"2 hides of twoyear oxen tanned";"67.318214"
"641";"da-da u3 lu2-sa6-ga iti {d}dumu-zi";"dada  and lusaga  month dumuzi";"dada castrate 1 sheep grainfed 3rd grade 1 sheep grainfed 4th grade";"3.386499"
"642";"2(disz) gurusz ugula e2-a-lu-bi u2-IL2 zi-zi";"2 male laborers overseer ealubi  2 sons of lugalemae the carpenter";"2 foreman of sixty throne bearers 1 less 2 plowmen at 15 each";"4.065425"
"643";"1(disz) ud5 ga-bi ze2-da szah2 gu7-de3";"1 nanny goat  its milk to feed the piglet";"1 nanny goat its milk to feed the piglet from abbasaga";"78.607530"
"644";"2(disz) udu gu4-e-us2-sa 1(disz) masz2 siskur2 u4-sakar sza3 unu{ki}-ga";"2 sheep following the ox  1 goat offering of the new moon in uruk";"2 sheep grainfed following the ox 3 sheep grassfed";"12.803985"
"645";"ku3-bi n gin2 n sze szunigin 2/3(disz) ma-na 8(disz) 5/6(disz) gin2 1(u) sze ku3";"its silver n shekels n grains  total 23 mana 8 56 shekels 1 grains silver";"17 shekels silver into the palace brought via urlamma the scribe";"3.098175"
"646";"a-sza3 pu2-a2-uz lugal-ma2-gur8-re 2(esze3) 2(iku) 1/2(iku) GAN2 1(u)-ta";"field puauz  lugalmagure  2 ee3 2 12 iku surface area at 1 each";"field puauz lugalmagure 2 ee3 2 12 iku surface area at 1 less 1 each";"80.910671"
"647";"dub-sar ensi2-gal ... gar i3-gal2";"scribe of biggovernor  are here  are here";"scribe son of";"11.909345"
"648";"1(barig) ur-sa6-ga dumu ur-{gesz}gigir 1(barig) ur-sa6-ga dumu ba-har";"1 barig ursaga son of urgigir 1 barig ursaga son of baar";"1 barig ursaga son of urgigir 1 barig ursaga son of baar";"100.000000"
"649";"he2-ti su-su-dam mu ur-bi2-lum ba-hul";"heti  will replace  year urbilum was destroyed";"to luulgira mu the lordship tug2 the bad children from the inspection of lugalabba";"1.419919"
"650";"1(u) 2(disz) gu4 niga sa2-du11 {d}szara2 umma{ki}";"12 oxen grainfed  regular offerings of ara of umma";"1 gur 2 barig its sealed tablets 2 under seal of angu";"3.386499"
"651";"la2-ia3 su-ga bi2-da 1(barig) 4(ban2) 4(disz) sila3 imgaga3";"restored deficit of bida  1 barig 4 ban 4 sila spelt";"deficit year@@ ac@@ counts of the ho@@ es year after";"4.515184"
"652";"1(disz) sila4 x-ka 2(disz) sila4 {d}lugal-u4-da";"1 lamb for   2 lambs for lugaluda";"1 lamb lugalx@@ da 1 lamb kal@@ lamu";"11.044796"
"653";"ba-... 5(disz) sila3 kasz saga 5(disz) sila3 ninda 5(disz) gin2 szum2 3(disz) gin2 i3 2(disz) gin2 naga";"for   5 sila3 fine beer 5 sila3 bread 5 shekels onions 3 shekels oil 2 shekels alkaliplant";"for na@@ a@@ num n sila3 beer 2 sila3 bread 5 shekels onions 3 shekels oil 2 shekels alkaliplant";"57.374165"
"654";"pisan-dub-ba en3-bi tar-re e2-usz-bar-ra u3 kiszib3 ra-ra";"basketoftablets  inquiries of the weaving mill  and sealed documents of";"basketoftablets en3-bi stationed the house of ningirsu";"5.630401"
"655";"b. ($ blank space $) sze nu-dab5-me";"of those not receiving barley rations";"it is to be replaced month harvest year after princess";"2.098057"
"656";"giri3 lugal-nigin6{ki}-sze3 kiszib3 ur-{d}su4-an-na sza3 gir2-su{ki}";"via lugalnigine  under seal of ursuana  in girsu";"via the runners under seal of urlamma son of lubaba";"16.784460"
"657";"pisan-dub-ba pisan nigar{gar}-ki-du10 dumu lugal-saga";"basketoftablets  basket of nigarkidu son of lugalsaga";"basketoftablets basket of nigarkidu son of lugalsaga";"100.000000"
"658";"szunigin 5(disz) sa szum2 ...-kam iti";"total 5 bundles onions nth day month";"total 15 small cattle";"7.545384"
"659";"kiszib3 lu2-{d}szara2 dumu al-la 2(u) la2 1(disz) geme2 u4 1(disz)-sze3";"sealed document of luara the son of alla  19 female laborer days";"under seal of lusuen son of a herdsman of the oxen and sheep with a female then gu4 the cowherd 1 hide of ox tanned";"3.787866"
"660";"sze ur5-ra-kam buru14 ama-bi gi4-gi4 su-su-dam";"it is barley on loan the harvest will remit the debt  it is to be replaced";"barley rations of the labortroops labor are here";"2.415965"
"661";"nu-... 1(disz) lugal-... 1(disz) lugal-szu-nir-re";"1 lugal  1 lugal  1 lugal  1 lugalunirre";"1 slave uerra son of ur@@ b@@ il@@ ga@@ mes for 1 shekels of silver";"3.125191"
"662";"i3-gal2 mu {d}szu-{d}suen lugal uri5{ki}-ma-ke4 ma-da za-ab-sza-li{ki} mu-hul";"are here  year usuen king of ur the lands of zabali destroyed";"are here year usuen king of ur the amorite wall named mriqtidnim erected";"55.936849"
"663";"lu2-banda3{da} szunigin 2(ban2) 6(disz) sila3 kasz 2(ban2) 4(disz) sila3 ninda 1(u) 2(disz) sa szum2";"for lubanda  total 2 ban2 6 sila3 beer 2 ban2 4 sila3 bread 12 bundles onions";"for lubanda total 2 ban2 6 sila3 beer 2 ban2 4 sila3 bread 12 bundles onions 18 shekels oil 12 shekels alkaliplant";"70.625944"
"664";"ur-lugal szunigin 2(esze3) 1(iku) 1/2(iku) 1/4(iku) GAN2 1(u) 1/2(disz)-ta";"urlugal  total 2 ee3 1 34 iku surface area at 1 12 each";"oxen manager ekalla 1 bur3 2 ee3 2 12 iku surface area at 1 les 1 each";"26.920509"
"665";"pisan-dub-ba nigin bar-ra-kar-a giri3-se3-ga";"basketoftablets  szum2 of the barrakar workers  the personnel";"basketoftablets btum baskets debits";"5.876351"
"666";"zi-ga-am3 la2-ia3 9(gesz2) 5(u) 4(disz) 2/3(disz) geme2 u4 1(disz)-sze3";"booked out  deficit 594 23 female laborer days";"62 lines in this column 62 lines in this column 62 lines in this column";"1.313981"
"667";"2(u) gurusz u4 1(disz)-sze3 kiszib3 ur-...";"2 workdays male laborers under seal of ur";"2 male laborers labor 11 shekels they are oxdrivers";"10.552670"
"668";"giri3 {d}nanna-ma-ba dub-sar iti ezem-{d}szu-{d}suen mu {d}i-bi2-{d}suen lugal";"via nannamaba the scribe  month usuen festival  year ibbisuen is king";"via nannamaba the scribe month festival of ninazu year usuen king of ur the western wall muriqtidnim erected";"23.287897"
"669";"mu 2(u) 3(disz)-kam i3-gal2";"a period of 23 years are here";"22 days";"4.104250"
"670";"2(gesz2) 2(u) geme2 u4 1(disz)-sze3 kun-zi-da i7 de3-na gub-ba";"14 workdays at the river lagoon of idena stationed";"2 male laborers hirelings the labor 12 shekel each silver the fodder 1 barig barley each";"2.445594"
"671";"u4 1(u) 7(disz)-kam ki ta2-hi-isz-a-tal-ta 1(disz) gu4 1(disz) ab2";"the 17th day  from tahiatal  1 ox 1 cow";"like a cow whose eye are on its calf he walked to the house in great concern like a man with only little food in the mouth";"1.650405"
"672";"1(disz) ug3 ur-{d}utu 1/2(disz) szesz-a-ni 1(disz) ug3 lu2-ga-mu";"1 workman porter urutu  12 workman eani  1 workman porter lugamu";"1 workman porter urdumuzi son of arad@@ 2x from arad2 foreman";"13.950797"
"673";"a-hu-we-er i3-dab5 iti szu-esz5-sza";"auwer  accepted  month uea";"auwer accepted month uea";"100.000000"
"674";"szunigin 7(bur3) 2(esze3) 2(iku) 1/2(iku) 1/4(iku) GAN2 1(u) 1(disz)-ta";"total 7 bur3 2 ee3 2 34 iku surface area 11 each";"total 7 bur3 2 ee3 2 14 iku surface area at 8 12 each total 6 bur3 4 14 iku surface area at 8 each total 1 ee3 surface area field of bala at 1 each";"16.508457"
"675";"mu-kux(DU) ur-mes nu-banda3 1(disz) {munus}asz2-gar3 niga {d}nin-sun2";"delivery of urmes the manager  1 fattened nanny goat for ninsun";"delivery of urmes the manager 1 fattened nanny goat for ninsun";"100.000000"
"676";"1(disz) kusz gu4 a-gar nu-gu7-a 1(disz) kusz gu4 al-hul-a a-gar nu-gu7-a";"1 hide of ox not tanned  1 hide of ox damaged not tanned";"1 hide of ox tanned 1 hide of ox damaged tanned";"59.914170"
"677";"3(disz) geme2-iri-si-ga 3(disz) nin-inim-gi-na 1(disz) 1/2(disz) geme2-{d}na-ru2-a";"3 mana wool for gemeirisiga  3 mana wool for nininimgina  and 1 12 for gemenarua";"3 mana wool for az@@ um@@ ba 3 mana wool for gemenarua daughter of nine";"35.218565"
"678";"1(disz) sila4 niga {d}nanna mu-kux(DU) lu2-{d}nanna szabra";"1 fattened lamb for nanna  delivery of lunanna household manager";"1 fattened lamb for nanna delivery of lunanna household manager 1 fattened lamb for ningal";"62.628450"
"679";"ki ur-{gesz}gigir dam-gar3-ta szunigin 2/3(disz) ma-na 3(disz) gin2 la2 6(disz) sze ku3-babbar";"from urgigir the trade agent  total 23 mana 3 shekels less 6 grains silver";"from urgigir son of asilu together 64 gur 3 barig 2 ban2 9 sila3 1 23 shekels barley";"5.401157"
"680";"nu-banda3 da-da iti sze-sag11-ku5 2(asz) 2(barig) 3(ban2) kiszib3 ab-ba-kal-la";"superintendent dada month harvest and 2 gur 2 barig 3 ban2 under seal of abbakala";"superintendent dada 8 gur 2 barig under seal of angu";"18.103399"
"681";"u4 2(u) 6(disz)-kam mu-kux(DU) ur-ku3-nun-na";"26th day  delivery  did urkununa";"for the people of the shipyard it is barley interestbearing to be replaced total total 14@@ 8@@ 66 gur 1 barig 5 ban2 less 12 sila3";"0.722290"
"682";"a-sza3 du6-gesz-i3-ka lugal-szu-nir-re engar 2(bur3) 4(iku) GAN2 1(u) la2 1(asz@45)-ta";"field hillockofplantoil  lugalunire the plowman  2 bur3 4 iku surface area at 1 less 1 each";"field hillockofplantoil lugalunire the plowman 2 bur3 4 iku surface area at 1 less 1 each";"100.000000"
"683";"szuku er3-ra-ba-ni 3(asz) 1(ban2) 8(disz) sila3 gur";"prebend of erabani  3 gur 1 ban2 7 sila3";"prebend of ku@@ ku 2 gur 3 ban2 1 sila3";"11.478744"
"684";"lugal an-ub-da limmu2-ba igi-an-na-ke4-zu sukkal dumu ARAD2-da-ni";"king of the four corners igianakezu messenger son of aradani";"king of the four corners lugal@@ ma scribe";"40.261910"
"685";"1(u) x ... 2(u) 2(disz) tug2 usz-bar";"1   22 weaver garments";"1 gur 1 barig 3 ban 6 sila fine peaflour its labor 49 12 days 3 barig 1 ban fine ground ninda of the type zi@@ gidu@@ hhum";"1.335353"
"686";"lu2-{d}da-mu 5(disz) sila3 kasz 5(disz) sila3 ninda 4(disz) gin2 szum2 3(disz) gin2 i3 2(disz) gin2 naga";"for ludamu  5 sila3 beer 5 sila3 bread 4 shekels onions 3 shekels oil 2 shekels alkaliplant";"for lu@@ an@@ ma to the frontier according to the stele of ara";"2.270893"
"687";"2(disz) ab2 e2-muhaldim u4 8(disz)-kam";"2 cows  for the kitchen  on the 8th day";"2 cows for the kitchen on the 8th day";"100.000000"
"688";"1(disz) 1/2(disz) ...  3(disz) iri-ni-sze3-kusz2";"and 1 12  mina of wool for   3 mana wool for irinieku";"1 ms adds he a gold and silver 1 ms adds he a gold and silver";"2.908318"
"689";"2(disz) gu4 {d}szul-gi e2-gibil-na kux(KWU147)-ra 1(disz) gu4 niga 1(disz) gu4 u2 ba-usz2";"2 oxen for ulgi in the newhouse delivered  1 ox grainfed 1 ox grassfed slaughtered";"2 oxen grainfed inanna the great gods 1 ox grainfed 7 oxen oxen";"12.975281"
"690";"3(disz) nin-mu-ha-mu-szi-zu 3(disz) nin-da-nir-gal2 3(disz) a-ba-ki-ne2";"3 mana wool for ninmuamuizu  and 3 for nindanirgal  and 3 for abakine";"3 namtar wool for 1 nanny goat that has not mated the wild cow that has not mated with its calf";"4.019657"
"691";"nu-ur2-{d}iszkur 3(disz) sila3 kasz 2(disz) sila3 ninda 2(disz) sa szum2";"for nradda  3 sila3 beer 2 sila3 bread 2 bundles onions";"for nradda 3 sila3 beer 2 sila3 bread 2 bundles onions 3 shekels oil 2 shekels alkaliplant";"61.021692"
"692";"...-x-ka 4(u) x ... sa2-du11 x-... gid2-da";"4 gur   4 gur   offerings";"the seven stones seized by the house are things counsel@@ ling with its king the house of funerary offerings";"2.024446"
"693";"ki ensi2 umma{ki}-ta kiszib3 en-dingir-mu giri3 a-mur-{d}suen lu2 kas4";"from the governor of umma under seal of endingirmu via amursuen the runner";"from the governor of umma under seal of endingirmu via amursuen the runner";"100.000000"
"694";"mu si-ma-num2{ki} ba-hul 2(u) 4(asz) 1(ban2) ... 4(disz) 1/2(disz) sila3 sze";"year simanum was destroyed  24 gur 1 ban2 4 12 sila3 of barley";"year simanum was destroyed lugalinimgina son of lugalnesage 2 ban2 5 sila3 the son of nasilim";"17.609283"
"695";"1(barig) ... x-um-ba-ni ...-x{ki} ka-lu 1(gesz2) 3(u)-am3";"1 barig umbani   are 9   are 9";"1 barig um@@ bani are 9 are 9 13 shekels";"31.239399"
"696";"ur-{d}su4-da unu3 1(disz) szu-dulx(|URxA|) gu4 mu-kux(DU)";"ursuda cowherd  1 hide of ox yoke  delivery";"for those that had a sister she poured water for her brother as the evening came he marked the spot where the ball had been placed";"0.722290"
"697";"nig2-ka9-ak a2 erin2-na-ka lu2-{d}szara2 ugula dumu lugal-inim-gi-na";"account of the production of the erin workers  luara is the foreman son of lugalinimgina";"account of the labor of the female workers foreman year usuen the king the amorite wall muriqtidnim erected";"11.306082"
"698";"nu-banda3-gu4 ...-x 1(ban2) 5(disz) dumu lu2-{d}nin-szubur";"the oxenmanager x  1 ban2 5 sila3 the son of luninubur";"manager of throne bearers";"2.775792"
"699";"sze ur5-ra gibil 2(gesz2) 1(u) 1(asz) 1(barig) 4(ban2) 7(disz) 1/2(disz) sila3 zi3 gur";"new loaned grain  131 gur 1 barig 4 ban2 7 12 sila3 flour";"barley interestbearing for the plowmen 3 gur 2 barig 1 ban2 for various scribes under seal of luugina";"3.037294"
"700";"ur-dingir-ra 2(ban2) kasz 2(ban2) ninda 2(disz) sa szum2";"for urdingira  2 ban2 beer 2 ban2 bread 2 bundles onions";"for urdingira 2 ban2 beer 2 ban2 bread 2 bundles onions";"100.000000"
"701";"pisan-dub-ba nig2-ka9-ak lu2-du10-ga ugula";"basketoftablets  accounts of  luduga the foreman";"basketoftablets accounts of luduga the foreman";"100.000000"
"702";"szuku ku-ku 2(asz) 3(ban2) 1(disz) sila3 gur";"prebend of kuku  2 gur 3 ban2 1 sila3";"prebend of ku@@ ku 2 gur 3 ban2 1 sila3";"58.143074"
"703";"...-e-ne ki nu-banda3{da}-ta x-{d}iszkur-ke4";"ene  from the nubanda  ikur";"the singer cries out to the ala drum the grand sweet tigi is played for him the house is built its nobility is good";"1.573293"
"704";"mu si-mu-ru-um{ki} ba-hul-sze3 i3-gal2";"to the year simururm was destroyed  are here";"year simurum was destroyed";"13.006502"
"705";"sze-bi 1(gesz2) 8(asz) 1(barig) 2(ban2) gur";"its barley 68 gur 1 barig 2 ban2";"its barley 18 gur 4 barig 3 ban2 6 sila3";"10.552670"
"706";"1(disz) gu4 ($ blank space $) 5(u) 5(disz)";"1 ox total 55";"1 ox of 1 year from lugalmagure son of";"9.535414"
"707";"mu lugal nu-ub-gi4-gi4-da in-na-pa3 1(disz) lu2-du10-ga nu-{gesz}kiri6";"he swore the royal name of not contesting  1 luduga the orchardist";"the second time via lukala 9 shekels silver";"3.349504"
"708";"sza3-ba diri 1(disz)-am3 i3-gal2 mu en-mah-gal-an-na en {d}nanna ba-hun";"therein one extra month are here  year enmagalana enpriestess of nanna was hired";"each and every one its ways were";"2.786973"
"709";"e2 szu-szum2-ma ensi2 u3 nigin-ba udu gukkal";"house of consignment of the governor and grand totals of sheep and fattailed sheep";"the chief house and temple administrators are here year";"3.600105"
"710";"2(disz) u8 2(disz) ud5 3(disz) sila4";"2 ewes  2 nanny goats  3 lambs";"2 ewes 7 sheep 1 lamb";"13.741273"
"711";"kiszib3 {d}szara2-kam u3 lugal-iti-da ki ab-ba-sa6-ga";"sealed documents of arakam  and lugalitida  with abbasaga";"under seal of the governor and urmes its ditch 1 gur 3 barig";"3.673527"
"712";"mu {d}szul-gi lugal-e ur-bi2-lum{ki} lu-lu-bu si-mu-ru-um{ki} u3 kar2-har asz-sze3 sagdu-bi szu-bur2-a bi2-ra-a";"year sulgi the king the heads of urbilum simurrum lullubu and karar in a single campaign did smash";"as he would never see in their prime the beauty of their little sisters who are yet to grow up";"2.519759"
"713";"ki szesz-kal-la-ta al-la szu ba-ti";"from ekalla  did alla  receive";"from ekala son of p@@ ulu@@ lu 13 gur";"4.767707"
"714";"ki a-hu-ni-ta ba-zi iti a2-ki-ti";"from the account of auni  booked out  month aktu";"from the account of auni booked out month aktu";"100.000000"
"715";"... ma-na sig4 mun ... x 6(disz) gin2 sze-zi-bi2-tum";"mana brick salt   6 shekels ezibtum spice";"the pickaxe the spa@@ de the earth basket and the plough which me@@ an life for the land he established for the people";"0.823332"
"716";"gi-ra-num2-sze3 5(ban2) 5(disz) sila3 zi3 sig15";"for the wailing ceremony   5 ban2 5 sila3 groats";"45 prisoners 45 prisoners 1 ni@@ bum";"2.467579"
"717";"3(gesz2) 3(u) gurusz u4 1(disz)-sze3 a-sza3-ge a du11-ga a-sza3 {d}nin-ur4-ra-du6-na";"21 workdays male laborers  field irrigation work performed in the field ninuraduna";"3 workdays male laborers production of free days of the porters";"13.688390"
"718";"($ blank space $) 1(disz) u4 1(disz)-kam";"subtotal 1  1st day";"11 male grainfed lambs regular offering 11th day";"5.522398"
"719";"pisan-dub-ba sag-nig2-gur11-ra u3 zi-ga";"basketoftablets  debits  and credits";"basketoftablets debits and credits goods";"66.874030"
"720";"ki bi2-da kuruszda-ta szunigin sze-bi 4(gesz2) 4(u) 6(asz) 3(barig) 5(ban2) 5(disz) sila3 gur";"of the fattener bida  together the equivalent barley 286 gur 3 barig 5 ban 5 sila";"from the tablets be removed may his own god not look upon the settled people";"2.923638"
"721";"u3 kiszib3 dabx(U8)-ba a-szi-an mu 5(disz)-kam";"and sealed documents of conveyances  of aian  a period of 5 years";"and sealed documents of conveyances of aian a period of 5 years";"100.000000"
"722";"lu2 {d}nanna-kam sukkal ARAD2-mu maszkim ($ blank space $) 1(u)";"the man nannakam messenger  aradmu was enforcer  subtotal 1";"the man nannakam messenger aradmu was enforcer subtotal 1";"100.000000"
"723";"ur-{d}lamma ensi2 gir2-su{ki} i3-dab5 giri3 ka5-a-mu";"urlamma governor of girsu accepted  via kaamu";"urlamma the governor of girsu accepted";"45.480190"
"724";"1(disz) gurusz engar gesz-i3 ad-kup4-sze3 u4 3(u) la2 2(disz)-sze3";"1 male laborer plowman of sesame for the matter 28 days";"1 aworker ara@@ zida 1 diworker luabu they are sons of al@@ lu";"3.673527"
"725";"u4 4(disz)-kam 1(disz) gu4 1(disz) udu niga ra-szi lu2 zi-da-num2{ki}";"4th day  1 ox  1 grainfed sheep for rai man of zidanum";"for the female weavers 68 gur 1 ban2 for the seized people";"4.027248"
"726";"szu-gid2 e2-muhaldim-sze3 u4 2(u) 7(disz)-kam ki ab-ba-sa6-ga-ta";"ugid offerings for the kitchen  27th day  from abbasagas account";"ugid offerings for the kitchen 21st day from abbasagas account booked out";"53.107253"
"727";"gurx(|SZE.KIN|)-a zar3 tab-ba a-sza3 gu4-suhub2 a-sza3 ur-{d}nin-ti u3 a-sza3 e2-{d}ezina2";"harvested and sheaves piled up in the oxen boot field in the urninti field and the eezina field";"there was no beating with whi@@ ps nor beating with leather stra@@ ps no mother hit her child with anything";"0.957302"
"728";"3(disz) nin-gin7-a-ba-dim2 3(disz) iri-ga2-na-ab-du7 3(disz) geme2-e2-an-na";"3 mana wool for ninginabadim  3 mana wool for iriganabdu  3 mana wool for gemeeanna";"3 mana wool for ninubur@@ ama donated by abba@@ aga 3 mana wool for nin@@ ensi";"30.620491"
"729";"a2 lu2 hun-ga2 a-bi2-a-ti szu ba-ti";"the wages of daylaborers  abiati  received";"labor of the hirelings on orders of s@@ u worker cat@@ egory from the city not going out";"2.554050"
"730";"i3-nun-bi 4(ban2) 5(disz) sila3 ga-ar3-bi 1(barig) 7(disz) 1/2(disz) sila3";"their butter oil 4 ban2 5 sila3  their kak cheese 1 barig 7 12 sila3";"their butter oil 4 ban2 5 sila3 their kak cheese 1 barig 7 12 sila3";"100.000000"
"731";"nigin2-ba 3(disz) {ansze}zi-zi nigin2-ba 1(u) 4(disz) {ansze}kunga2";"altogether 3 horses altogether 14 kequids";"together with ulgi the right shepherd of sumer he walked along the path together with ulgi the right shepherd of sumer he walked along the path";"0.722290"
"732";"1(disz) ... 1(disz) masz2 szu-gid2 1(disz) sila4 ga";"1   1 goat ugid  1 suckling lamb";"1 for geme2@@ an daughter of nin@@ bazi";"5.522398"
"733";"usz2 3(ban2) geme2-{gesz}gigir iti sze-kar-gal2-la";"dead 3 ban2 gemegigir  month barley at the quay";"dead 3 mana wool for 3 mana wool for 1 son of willow";"6.178111"
"734";"kiszib3 ba-zi-ge dumu ka5-a mu a-tu dumu la-la-sze3";"under seal of bazige son of kaa in place of atu son of lala";"under armed guard clothing ration in the prison and";"3.253062"
"735";"iti ezem-{d}nin-a-zu u4 1(u) 8(disz) zal-la-ta";"from month festivalofninazu 18th day passed";"month festival of ninazu year usuen king of ur greatstele for enlil and ninlil erected";"2.627962"
"736";"lugal an-ub-da limmu2-ba inim-{d}szara2 dub-sar";"king of the four corners inimara scribe";"king of the four corners inimara scribe";"100.000000"
"737";"gu2-ab-ba{ki}-sze3 i3-gal2 mu gu-za {d}en-lil2-la2 ba-dim2";"to guabba  are here  year the chair of enlil was fashioned";"to guabba are here year the chair of enlil was fashioned";"100.000000"
"738";"a2 sig4 ga6-ga2 mu-kux(DU) e2-ki-ba-gar-ra";"labor of brick transportation  delivery  for the replacement house of";"labor of carrying bricks for the replacement house of pia@@ hi@@ lim delivery of simat@@ ea";"27.225894"
"739";"1(disz) gu4 ba-usz2 ur-{d}ba-ba6 dumu ur-e2-ninnu szu ba-ti";"1 ox slaughtered did urbaba son of ureninnu receive";"1 ox or 24th day from abbasaga did lu@@ namtara 1 gur ekala";"6.837203"
"740";"1(u) engar u4 3(u)-sze3 nu-banda3 ur-{d}gesz-bar-e3";"1 ploughmen for 3 days the overseer urgebare";"1 overseer ealubi libation place urara";"6.916272"
"741";"n 1(u) mer hi n 7(disz) kur hi";"1 ninda north averaged   7 east averaged";"n 17 ewes 1 female lambs";"6.870636"
"742";"szu-gid2 mu-kux(DU) du11-ga i3-dab5 iti ezem-mah";"ugid delivery  duga accepted  month great festival";"ugid delivery duga accepted month great festival";"100.000000"
"743";"2(bur3) 2(esze3) GAN2 1(u)-ta sze-bi 2(gesz2) 6(asz) gur";"2 bur3 2 ee3 surface area 1 each  its barley 126 gur";"2 bur3 2 ee3 surface area at 1 less 1 each its barley 42 gur 2 barig";"43.850690"
"744";"u3 sza3-bi su-ga nig2-ka9 sze-ka i3-gal2";"and therefroms restitutions  accounts of barley  are here";"and therefroms the titutions in";"11.725004"
"745";"iti nesag mu e2 {d}szara2 umma{ki}-ka ba-du3";"month firstfruits  year the house of ara of umma was erected";"month great festival year throne joy of enlil was fashioned";"5.369489"
"746";"{d}nin-zabala3{ki} ki lu2-bala-saga-ta kiszib3 ensi2";"for ninzabala from lubalasaga under seal of the governor";"for its men i will make a firm promise in the cella whatever it is that you say as firm promise in the rear part of the palace o inanna your breast is indeed your field";"2.269431"
"747";"u4 4(disz)-kam ki ab-ba-sa6-ga-ta na-lu5";"4th day  from abbasaga  did nalu";"for 4 days the silver n 13 shekel";"2.761199"
"748";"4(disz) gu4 e2-gu4-ta 1(disz) ab2-mah2 e2-ta gur-ra";"4 oxen from the oxenhouse  1 mature cow from the house returned";"4 oxen 3 years old restored deficit of lugaldubla";"6.832423"
"749";"mu us2-sa e2 puzur4-isz-{d}da-gan mu us2-sa-ta";"from the year following the house of puzrisdagan the year after";"year after the house of puzridagan was erected year after that a period of 16 years therein 16 extra months";"9.379601"
"750";"b1. 9(disz) kusz3 b2. 6(disz) kusz3";"9 cubits  6 cubits";"12 cubits 1 cubits";"18.995892"
"751";"kiszib3 ku5-da nu-banda3 erin2 sze nu-tuku-me";"under seal of kuda the superintendent worktroops barley not receiving";"under seal of kuda the superintendent worktroops barley not receiving";"100.000000"
"752";"1(disz) sa szum2 bi2-bi2-a sukkal gaba-ta";"1 bundle onions  for bibbya the messenger from the frontier";"1 bundle onions for lualim from the frontier total 2 jugs of common wort 1 ban2 barley per jug";"18.329414"
"753";"1(disz) udu a-lum niga ba-usz2 sza3 libir";"1 sheep alum grainfed  slaughtered among the old";"1 sheep alum grainfed slaughtered among the old";"100.000000"
"754";"nu-banda3 ur-tur dumu x-{d}nin-gir2-su  e2 {d}...";"the overseer urtur son of xningirsu household of";"the overseer urtur son of x@@ ningirsu household of";"51.334505"
"755";"1(disz) ur-{d}suen 1(disz) ur-e11-e 1(disz) lu2-{d}ab-u2";"1 ursuen  1 uree  1 luabu";"1 ursuen 1 uree 1 luabu 1 ursuen 1 uree 1 luabu";"41.722614"
"756";"i3-gal2 mu {gesz}gu-za {d}en-lil2-la2 ba-dim2";"are here  year the chair of enlil was fashioned";"are here year the chair of enlil was fashioned";"100.000000"
"757";"gurx(|SZE.KIN|)-a zar3 tab-ba a-sza3 a-u2-da-gu-la a-sza3 a-u2-da-tur u3 a-sza3 nun-na";"harvested and sheaves piled up in the audagula field in the audatur field and in the prince field";"there was no beating with whi@@ ps nor beating with leather stra@@ ps no mother hit her child with anything";"0.957302"
"758";"1(barig) 3(ban2) sza3-gu2-bi 1(barig) 3(ban2) dingir-an-dul3";"1 barig 3 ban2 agubi  1 barig 3 ban2 dingirandul";"1 barig 3 ban2 agubi 1 barig 3 ban2 dingi@@ ran@@ dul";"71.029922"
"759";"3(disz) ku6 3(disz) sa szum2 ur-{d}ma-mi sukkal gaba-asz";"3 fish 3 bundles of garlic  urmami the messenger off to persia";"3 fish 3 bundles onions for urdamu";"20.126703"
"760";"a-sza3 uku2-nu-ti 2(bur3) 1(esze3) 4(iku) 1/4(iku) GAN2 1(u)-ta";"field ukunuti  2 bur3 1 ee3 4 14 iku surface area at 1 each";"field ukunuti 2 bur3 1 ee3 4 34 iku surface area at 1 less 12 each";"61.478815"
"761";"kun-zi-da e2 {d}lamma-ka-sze3 nig2-gu2-na bala-a ga6-ga2";"transport of the bala load to the reservoir of the lamma temple";"are the debits therefrom 13 shekels urenki";"3.214955"
"762";"ma-an-szum2 bur-sag i3-gal2 mu {d}amar-{d}suen lugal";"manum the stone bowl cutter  are here  year amarsuen is king";"for the citizens of his city he was cal@@ ling out saying he was cal@@ ling out saying";"2.147691"
"763";"szunigin sa gu4 3(u) 2(disz)-kam kiszib3 ku3-ga-ni";"together tendon of 32 oxen  sealed tablet of kugani";"together tendon of 32 oxen sealed tablet of kugani";"100.000000"
"764";"dumu ur-{d}ha-ia3 ARAD2-zu ...-na-...";"son of uraya is your servant na";"son of uraya is your servant";"84.648172"
"765";"la2-ia3 su-ga 1(barig) 2(disz) sila3 dabin";"repaid arrears 1 barig 2 sila3 of dabinflour";"deficit 62 16 female laborer days";"2.907934"
"766";"3(disz) geme2-gi-gal-SZIM-ka 3(disz) nin-ki-la2-a 1(disz) 1/2(disz) nig2-gi-na-ba-dab5";"3  mana wool for gemegigalimka  and 3 for ninkilaa  and 1 12 for nigginabadab";"3 mana wool for az@@ um@@ ba 3 mana wool for gemenarua daughter of nine";"18.207053"
