"Sentence Nr";"Source sentence";"Human translated sentence";"First machine translated sentence";"First machine translated sentence bleu score"
"614";"1(disz) sila4 gukkal u4 2(u) 5(disz)-kam";"1 lamb fattailed 25th day";"1 lamb fattailed 25th day 146 various sheep and goats 26th day";"31.702331"
"615";"pisan-dub-ba dub gid2-da lu2-{d}nin-gir2-su dumu ba-zi";"Basketoftablets  longtablets  of LuNingirsu son of Bazi";"Basketoftablets longtablets of LuNingirsu son of Bazi";"100.000000"
"616";"a. 1(disz) ninda du 2(disz) kusz3 gid2";"1 running ninda 2 cubits the length";"a kind of flying insect cricket a kind of flying insect";"1.873888"
"617";"ugula ip-hur szusz3 ($ blank space $) 5(u) 7(disz)";"foreman Ipur cattle manager  total 57";"arakam the plowman 15 gur Ur@@ amma";"3.283637"
"618";"n 2(disz) dusu2-nita2 szu-szum2-ma ki na-sa6";"n male equids  as consignment  from Nasas account";"n oxen 2 tails of oxen horn of 2 oxen";"4.196115"
"619";"lugal an-ub-da limmu2-ba ku3-{d}nin-gal dumu kal-la-mu";"king of the four corners KuNingal son of Kallamu";"king of the four corners Ku@@ Ningal son of Kall@@ amu";"40.352786"
"620";"e2-gal gibil-sze3 ga6-ga2 1(u) geme2 u4 8(disz)-sze3";"to New Palace carried  1 female laborers for 8 days";"that when the warrior is going to Eridu that when the warrior is going to Eridu he might bid farewell";"1.914603"
"621";"8(asz) szar2-ra-ab-du 2(u) nu-banda3 erin2 8(asz) lu2 sar";"8 arabdu  2 manager of the worker troops  8 gardener";"8 arab@@ du 2 manager of the worker troops 8 gardener";"69.893076"
"622";"sza3 gar-sza-an-na{ki} iti ezem-{d}nin-a-zu mu {d}szu-{d}suen lugal uri5{ki}-ma-ke4 e2 {d}szara2 umma{ki}-ka mu-du3";"in Garana  month Festival of Ninazu  year uSuen king of Ur the house of ara in Umma erected";"in Gar@@ ana month Festival of Ninazu year uSuen king of Ur the house of ara in Umma erected";"84.043502"
"623";"sze gesz-e3-a GAN2 kab2-du11-ga da-umma{ki}";"grain threshed  surface areas inspected  in DaUmma";"thres@@ hed barley of temple household managers and household managers month GAN@@ ma";"1.544528"
"624";"ugu2 ur-{d}nansze dumu na-ba-sa6 ga2-ga2-dam 1(u) 9(disz) gin2 la2 1(u) 4(disz) 1/2(disz) sze ku3-babbar";"it is to be placed on the debit account of UrNane son of Nabasa 19 shekels less 14 12 grains silver";"Total 19 female workers 5 ban2 5 sila3 each Total 19 female workers 1 ban2 3 sila3 each Total 19 female workers 5 ban2 5 sila3 each";"1.387819"
"625";"a-sza3 a-ki-szah2 ur-am3-ma engar 1(u) 3(asz) 1(barig) sze gur";"Akia  Uramma the plowman  13 gur 1 barig";"with the lord their o@@ ars hung out with the lord their o@@ ars hung out";"2.445594"
"626";"szunigin 4(disz) u8 niga szunigin 4(disz) masz2 niga";"total 4 grainfed ewes total 4 grainfed jack gaots";"total 4 grainfed ewes total 4 grainfed jack ga@@ ots";"75.983569"
"627";"ki a-kal-la-ta ugu2 ur-e11-e ba-a-gar kiszib3 ur-{d}szara2 sza13-dub-ba";"from Akalla  on the deficit ledger of Uree set  under seal of Urara chief accountant";"from Akalla on the deficit led@@ ger of Uree set under seal of Urara chief accountant";"74.478198"
"628";"1(u) 7(asz) 2(barig) 1(ban2) 5(disz) sila3 zi3 sig15 gur";"17 gur 2 barig 1 ban 5 sila sigflour";"17 gur 2 ban2 under seal of Ur@@ Eninnu 2 ban2 Ur@@ Eninnu";"11.498760"
"629";"iti ezem-an-na mu {d}amar-{d}suen lugal-e ur-bi2-lum{ki} mu-hul";"month Festival of An  year AmarSuen the king Urbilum destroyed";"month Festival of An year AmarSuen the king Urbilum destroyed";"100.000000"
"630";"2(disz) gu4 niga masz2-da-re6-a lugal ezem sze-sag11-ku5";"2 oxen grainfed royal madarea  festival Harvest";"2 oxen grainfed royal mad@@ area festival Harvest";"41.113362"
"631";"ki na-lu5 {d}szul-gi-iri-mu szu ba-ti";"from Nalu ulgiirimu received";"from Nalu ulgiirimu received";"100.000000"
"632";"1(disz) szesz-kal-la dumu a-KA-zu 1(disz) ur-mes lunga";"1 ekalla son of   1 Urmes the brewer";"1 ekalla son of 1 Urmes the brewer";"100.000000"
"633";"ensi2 umma{ki} mu-kux(DU) a2-ki-ti sze-sag11-ku5-ka ...";"of the governor in Umma delivery for the Akitu in the month Harvest";"governor of Umma delivery month Akitu";"6.652928"
"634";"iti ezem-mah-sze3 iti-bi iti 1(u) la2 1(disz)-am3";"to the month GreatFestival its months 9";"month Mu@@ udu year Suen is king";"6.567275"
"635";"sze-ba geme2 usz-bar kiszib3 ur-{d}asznan ugula";"barley rations of the female weavers under seal of UrAnan the foreman";"Final account of barley rations female weavers ful@@ lers and personnel of the house of the weavers";"8.513012"
"636";"iti a2-ki-ti n 2(disz) udu n masz2 1/3(disz) ma-na gin2-ta";"month Akitu  n2 rams n billy goats 2 shekels each";"month Akitu n@@ 2 rams n billy goats 2 shekels each";"63.155524"
"637";"szu-na-na na-gada la2-ia3 su-ga sza-at-{d}suen dumu-munus ul-luh-uri5{ki}";"unana the herdsman  deficits repayments  of tSuen daughter of Ulluri";"he makes serve the son which under his master he had to make serve";"2.839839"
"638";"mu 1(disz)-kam 1(gesz'u) 1(u) la2 1/2(disz) ku6 gab2-IL2";"1st year  61 less 12 gabIL fish baskets";"the years 13@@ 6@@ t they ruled the years 13@@ 6@@ t they ruled";"1.419919"
"639";"ki ur-{d}ma-mi-ta 1(asz) 5(disz) sila3 i3-nun gur";"from UrMami  1 gur 5 sila3 butter oil";"from Ur@@ dun did Dad@@ aga receive";"5.693025"
"640";"2(disz) kusz gu4 mu 2(asz) a-gar nu-gu7-a";"2 hides of twoyear oxen not tanned";"2 hides of oxen yo@@ kes tendon of 3 oxen";"16.784460"
"641";"da-da u3 lu2-sa6-ga iti {d}dumu-zi";"Dada  and Lusaga  month Dumuzi";"via Dada son of Ur@@ Dumuzi";"9.652435"
"642";"2(disz) gurusz ugula e2-a-lu-bi u2-IL2 zi-zi";"2 male laborers overseer Ealubi  2 sons of Lugalemae the carpenter";"2 male laborers overseer E@@ al@@ ubi 2 sons of Lugalema@@ e the carpenter";"28.656122"
"643";"1(disz) ud5 ga-bi ze2-da szah2 gu7-de3";"1 nanny goat  its milk to feed the piglet";"1 nanny goat imakian 14th day";"18.325568"
"644";"2(disz) udu gu4-e-us2-sa 1(disz) masz2 siskur2 u4-sakar sza3 unu{ki}-ga";"2 sheep following the ox  1 goat offering of the new moon in Uruk";"2 sheep barleyfed following oxen for Nin@@ ha-ba-@@ la the remainder therefrom";"6.817984"
"645";"ku3-bi n gin2 n sze szunigin 2/3(disz) ma-na 8(disz) 5/6(disz) gin2 1(u) sze ku3";"its silver n shekels n grains  total 23 mana 8 56 shekels 1 grains silver";"its silver n shekels shall be mana 1 14 shekels If a man If a man has struck a freed citizen has struck a freed citizen";"10.401578"
"646";"a-sza3 pu2-a2-uz lugal-ma2-gur8-re 2(esze3) 2(iku) 1/2(iku) GAN2 1(u)-ta";"field Puauz  Lugalmagure  2 ee3 2 12 iku surface area at 1 each";"from the threshing floor of Nin@@ n@@ udu for the Abu@@ village barley winnow@@ ed 26 workdays male laborers";"1.012223"
"647";"dub-sar ensi2-gal ... gar i3-gal2";"scribe of Biggovernor  are here  are here";"the scribe of the gran@@ ary supervisor for his life he dedicated this";"6.178111"
"648";"1(barig) ur-sa6-ga dumu ur-{gesz}gigir 1(barig) ur-sa6-ga dumu ba-har";"1 barig Ursaga son of Urgigir 1 barig Ursaga son of Baar";"1 barig Ursaga son of Urgigir 1 barig Ursaga son of Ba@@ ar";"82.423675"
"649";"he2-ti su-su-dam mu ur-bi2-lum ba-hul";"Heti  will replace  Year Urbilum was destroyed";"Its brown cows are 5 apiece times four The various cows of father Nanna His il@@ am cows are indeed 18";"0.908042"
"650";"1(u) 2(disz) gu4 niga sa2-du11 {d}szara2 umma{ki}";"12 oxen grainfed  regular offerings of ara of Umma";"1 j@@ enny 1 fullgrown mountain goat 1 young female mountain goat";"1.693249"
"651";"la2-ia3 su-ga bi2-da 1(barig) 4(ban2) 4(disz) sila3 imgaga3";"restored deficit of Bida  1 barig 4 ban 4 sila spelt";"the deficit of the mouth of these 4 vessels 6 23 sila3 from Bu@@ zu@@ a the products brought into the warehouse";"3.822975"
"652";"1(disz) sila4 x-ka 2(disz) sila4 {d}lugal-u4-da";"1 lamb for   2 lambs for Lugaluda";"1 lamb for 2 lambs for Lugal@@ uda";"68.037493"
"653";"ba-... 5(disz) sila3 kasz saga 5(disz) sila3 ninda 5(disz) gin2 szum2 3(disz) gin2 i3 2(disz) gin2 naga";"for   5 sila3 fine beer 5 sila3 bread 5 shekels onions 3 shekels oil 2 shekels alkaliplant";"for Nann@@ ak@@ am 5 sila3 beer 5 sila3 bread 5 shekels onions 3 shekels oil 2 shekels alkaliplant";"70.423118"
"654";"pisan-dub-ba en3-bi tar-re e2-usz-bar-ra u3 kiszib3 ra-ra";"Basketoftablets  inquiries of the weaving mill  and sealed documents of";"Basketoftablets gar@@ laid Bazi be the we@@ av@@ enge enge";"4.990050"
"655";"b. ($ blank space $) sze nu-dab5-me";"of those not receiving barley rations";"his beloved field he returned The place where Mes@@ ilim";"2.098057"
"656";"giri3 lugal-nigin6{ki}-sze3 kiszib3 ur-{d}su4-an-na sza3 gir2-su{ki}";"via LugalNigine  under seal of UrSuana  in Girsu";"via Luara LuNingirsu Gudea";"5.876351"
"657";"pisan-dub-ba pisan nigar{gar}-ki-du10 dumu lugal-saga";"Basketoftablets  basket of Nigarkidu son of Lugalsaga";"Basketoftablets basket of Nig@@ ark@@ idu son of Lugal@@ saga";"19.640733"
"658";"szunigin 5(disz) sa szum2 ...-kam iti";"total 5 bundles onions nth day month";"total 5";"8.208500"
"659";"kiszib3 lu2-{d}szara2 dumu al-la 2(u) la2 1(disz) geme2 u4 1(disz)-sze3";"sealed document of Luara the son of Alla  19 female laborer days";"under seal of Lu@@ kala to be entered to the debit account of Uree 3 gur 1 barig 3 ban2 3 sila3 2 12 shekels butter oil";"1.826473"
"660";"sze ur5-ra-kam buru14 ama-bi gi4-gi4 su-su-dam";"It is barley on loan the harvest will remit the debt  it is to be replaced";"with seven heads he fashioned a bitter heads";"1.015788"
"661";"nu-... 1(disz) lugal-... 1(disz) lugal-szu-nir-re";"1 Lugal  1 Lugal  1 Lugal  1 Lugalunirre";"Ug@@ IL the responsible orchar@@ dist ex@@ vo@@ to of LuNanna son of Uru@@ r";"1.313981"
"662";"i3-gal2 mu {d}szu-{d}suen lugal uri5{ki}-ma-ke4 ma-da za-ab-sza-li{ki} mu-hul";"are here  year uSuen king of Ur the lands of Zabali destroyed";"are here year uSuen king of Ur Big@@ Bar@@ ge for Enlil Ninlil fashioned";"43.242271"
"663";"lu2-banda3{da} szunigin 2(ban2) 6(disz) sila3 kasz 2(ban2) 4(disz) sila3 ninda 1(u) 2(disz) sa szum2";"for Lubanda  total 2 ban2 6 sila3 beer 2 ban2 4 sila3 bread 12 bundles onions";"Lu@@ banda total 1 bur3 1 ee3 12 iku surface area at 12 each total 5 bur3 2 ee3 2 14 iku surface area at 1 each total 1 ee3 1 34 iku surface area at 1 each";"1.370506"
"664";"ur-lugal szunigin 2(esze3) 1(iku) 1/2(iku) 1/4(iku) GAN2 1(u) 1/2(disz)-ta";"Urlugal  total 2 ee3 1 34 iku surface area at 1 12 each";"field Pu@@ au@@ z 1 bur3 2 ee3 3 12 iku surface area at 1 each 1 bur3 1 12 iku surface area at 1 each";"17.797644"
"665";"pisan-dub-ba nigin bar-ra-kar-a giri3-se3-ga";"Basketoftablets  szum2 of the barrakar workers  the personnel";"Basketoftablets Beer cerem@@ on@@ ty and B@@ read@@ spread of ulgi";"4.456883"
"666";"zi-ga-am3 la2-ia3 9(gesz2) 5(u) 4(disz) 2/3(disz) geme2 u4 1(disz)-sze3";"booked out  deficit 594 23 female laborer days";"booked out the deficit 9 gur 3 barig 2 ban2 for the standing personnel of the textile mill";"4.753622"
"667";"2(u) gurusz u4 1(disz)-sze3 kiszib3 ur-...";"2 workdays male laborers under seal of Ur";"2 male laborers for 1 day grass carried";"12.223076"
"668";"giri3 {d}nanna-ma-ba dub-sar iti ezem-{d}szu-{d}suen mu {d}i-bi2-{d}suen lugal";"via Nannamaba the scribe  month uSuen festival  year IbbiSuen is king";"via Nann@@ am@@ aba the scribe month Festival of An year uSuen the king Great@@ stele for Enlil and Ninlil erected";"8.355177"
"669";"mu 2(u) 3(disz)-kam i3-gal2";"a period of 23 years are here";"24 gur barley 2nd tablet";"3.580238"
"670";"2(gesz2) 2(u) geme2 u4 1(disz)-sze3 kun-zi-da i7 de3-na gub-ba";"14 workdays at the river lagoon of Idena stationed";"2 bur3 2 ee3 3 iku field harrowing 3 times at 1 ee3 field a day its troop labor 45 days";"1.816085"
"671";"u4 1(u) 7(disz)-kam ki ta2-hi-isz-a-tal-ta 1(disz) gu4 1(disz) ab2";"the 17th day  from Tahiatal  1 ox 1 cow";"17th day from Urkun@@ un@@ as account booked out";"17.747405"
"672";"1(disz) ug3 ur-{d}utu 1/2(disz) szesz-a-ni 1(disz) ug3 lu2-ga-mu";"1 workman porter UrUtu  12 workman eani  1 workman porter Lugamu";"1 workman porter Lu@@ ul@@ gir@@ a son of Lugal@@ bad from the excess children";"9.782376"
"673";"a-hu-we-er i3-dab5 iti szu-esz5-sza";"Auwer  accepted  month uea";"Au@@ wer accepted month uea";"39.763536"
"674";"szunigin 7(bur3) 2(esze3) 2(iku) 1/2(iku) 1/4(iku) GAN2 1(u) 1(disz)-ta";"total 7 bur3 2 ee3 2 34 iku surface area 11 each";"total 7 bur3 2 ee3 2 14 iku surface area at 8 12 each total 6 bur3 4 14 iku surface area at 8 each total 1 ee3 surface area field of bala at 1 each";"16.508457"
"675";"mu-kux(DU) ur-mes nu-banda3 1(disz) {munus}asz2-gar3 niga {d}nin-sun2";"delivery of Urmes the manager  1 fattened nanny goat for Ninsun";"delivery of Urmes the manager 1 fattened nanny goat for Nin@@ sun";"80.705573"
"676";"1(disz) kusz gu4 a-gar nu-gu7-a 1(disz) kusz gu4 al-hul-a a-gar nu-gu7-a";"1 hide of ox not tanned  1 hide of ox damaged not tanned";"1 hide of ox tanned 1 hide of ox damaged tanned";"59.914170"
"677";"3(disz) geme2-iri-si-ga 3(disz) nin-inim-gi-na 1(disz) 1/2(disz) geme2-{d}na-ru2-a";"3 mana wool for Gemeirisiga  3 mana wool for Nininimgina  and 1 12 for GemeNarua";"3 mana wool for Nin@@ magure and 3 for Gem@@ eb@@ ik@@ isal and 1 for Geme@@ AmarSuen";"17.694975"
"678";"1(disz) sila4 niga {d}nanna mu-kux(DU) lu2-{d}nanna szabra";"1 fattened lamb for Nanna  delivery of LuNanna household manager";"1 lamb grainfed 3rd grade 1 female kid grainfed 4th grade";"4.456883"
"679";"ki ur-{gesz}gigir dam-gar3-ta szunigin 2/3(disz) ma-na 3(disz) gin2 la2 6(disz) sze ku3-babbar";"from Urgigir the trade agent  total 23 mana 3 shekels less 6 grains silver";"from Urgigir the chief household manager 1 23 shekels 1 grain silver the remainder from the previous year";"9.507244"
"680";"nu-banda3 da-da iti sze-sag11-ku5 2(asz) 2(barig) 3(ban2) kiszib3 ab-ba-kal-la";"superintendent Dada month Harvest and 2 gur 2 barig 3 ban2 under seal of Abbakala";"superintendent Dada the lam@@ am@@ ea 7 gur 1 barig 5 ban2 ) sila3 i3-nun from the head";"5.401157"
"681";"u4 2(u) 6(disz)-kam mu-kux(DU) ur-ku3-nun-na";"26th day  delivery  did Urkununa";"27th day slaughtered with Ball@@ i month Big@@ festival";"4.767707"
"682";"a-sza3 du6-gesz-i3-ka lugal-szu-nir-re engar 2(bur3) 4(iku) GAN2 1(u) la2 1(asz@45)-ta";"field Hillockofplantoil  Lugalunire the plowman  2 bur3 4 iku surface area at 1 less 1 each";"field Zan@@ r e@@ ani the plowman 3 bur3 1 ee3 14 iku surface area at 1 each";"27.098212"
"683";"szuku er3-ra-ba-ni 3(asz) 1(ban2) 8(disz) sila3 gur";"prebend of Erabani  3 gur 1 ban2 7 sila3";"pre@@ bend of Er@@ abani 3 gur 1 ban2 7 sila3 pre@@ bend of Ad@@ alal";"31.314225"
"684";"lugal an-ub-da limmu2-ba igi-an-na-ke4-zu sukkal dumu ARAD2-da-ni";"king of the four corners Igianakezu messenger son of ARADani";"king of the four corners Lib@@ ur@@ ulgi son of En@@ num@@ il";"33.260250"
"685";"1(u) x ... 2(u) 2(disz) tug2 usz-bar";"1   22 weaver garments";"1 child 2 ban2 2 sila3 1 children 1 ban2 5 sila3 15 sila3 each";"2.627962"
"686";"lu2-{d}da-mu 5(disz) sila3 kasz 5(disz) sila3 ninda 4(disz) gin2 szum2 3(disz) gin2 i3 2(disz) gin2 naga";"for LuDamu  5 sila3 beer 5 sila3 bread 4 shekels onions 3 shekels oil 2 shekels alkaliplant";"for Lu@@ Enki 5 sila3 beer 5 sila3 bread 5 shekels onions 3 shekels oil 2 shekels alkaliplant";"66.543778"
"687";"2(disz) ab2 e2-muhaldim u4 8(disz)-kam";"2 cows  for the kitchen  on the 8th day";"2 cows for the kitchen on the 8th day";"100.000000"
"688";"1(disz) 1/2(disz) ...  3(disz) iri-ni-sze3-kusz2";"and 1 12  mina of wool for   3 mana wool for Irinieku";"and 1 12 for Nin@@ sa@@ du being her children 3 mana wool for Nin@@ ir@@ in@@ ie";"20.105373"
"689";"2(disz) gu4 {d}szul-gi e2-gibil-na kux(KWU147)-ra 1(disz) gu4 niga 1(disz) gu4 u2 ba-usz2";"2 oxen for ulgi in the Newhouse delivered  1 ox grainfed 1 ox grassfed slaughtered";"2 oxen for the people 1 ban2 2 sila3 for the people 1 ban2 2 sila3 each 1 ban2 6 sila3 barley each for the people rejoice";"6.143498"
"690";"3(disz) nin-mu-ha-mu-szi-zu 3(disz) nin-da-nir-gal2 3(disz) a-ba-ki-ne2";"3 mana wool for Ninmuamuizu  and 3 for Nindanirgal  and 3 for Abakine";"3 mana wool for Nin@@ ku@@ zu and 2 for Nin@@ nig@@ tuku and 1 12 for Geme@@ ulgi";"15.071676"
"691";"nu-ur2-{d}iszkur 3(disz) sila3 kasz 2(disz) sila3 ninda 2(disz) sa szum2";"for NrAdda  3 sila3 beer 2 sila3 bread 2 bundles onions";"Nur@@ Ad@@ ad the mighty man provider of Ur";"1.908841"
"692";"...-x-ka 4(u) x ... sa2-du11 x-... gid2-da";"4 gur   4 gur   offerings";"for seven days for seven days the slave woman was allowed to be equal to her mistress";"1.143478"
"693";"ki ensi2 umma{ki}-ta kiszib3 en-dingir-mu giri3 a-mur-{d}suen lu2 kas4";"from the governor of Umma under seal of Endingirmu via AmurSuen the runner";"from the governor of Umma under seal of En@@ dingir@@ mu via A@@ mur@@ Suen the runner";"46.366459"
"694";"mu si-ma-num2{ki} ba-hul 2(u) 4(asz) 1(ban2) ... 4(disz) 1/2(disz) sila3 sze";"year Simanum was destroyed  24 gur 1 ban2 4 12 sila3 of barley";"year Simanum was destroyed";"10.539922"
"695";"1(barig) ... x-um-ba-ni ...-x{ki} ka-lu 1(gesz2) 3(u)-am3";"1 barig umbani   are 9   are 9";"1 barig of chick@@ pe@@ a flour from the chief of the gran@@ ary under seal of A@@ dudu the mus@@ ub";"3.454448"
"696";"ur-{d}su4-da unu3 1(disz) szu-dulx(|URxA|) gu4 mu-kux(DU)";"UrSuda cowherd  1 hide of ox yoke  delivery";"Ur@@ K@@ An@@ ara died 1 Baba his child 1 Bay@@ aba";"3.386499"
"697";"nig2-ka9-ak a2 erin2-na-ka lu2-{d}szara2 ugula dumu lugal-inim-gi-na";"Account of the production of the erin workers  Luara is the foreman son of Lugalinimgina";"account of the labor of the female laborers mill@@ ers of Lugalinimgina year ari ur@@ ti and Kima were destroyed";"6.632380"
"698";"nu-banda3-gu4 ...-x 1(ban2) 5(disz) dumu lu2-{d}nin-szubur";"the oxenmanager x  1 ban2 5 sila3 the son of LuNinubur";"oxen manager Ur@@ M@@ ami foreman Ludingira 2 bur3 surface area at 1 12 each";"2.627962"
"699";"sze ur5-ra gibil 2(gesz2) 1(u) 1(asz) 1(barig) 4(ban2) 7(disz) 1/2(disz) sila3 zi3 gur";"new loaned grain  131 gur 1 barig 4 ban2 7 12 sila3 flour";"debt grain in the u@@ uma household 79 gur 2 ban2 7 sila3 barley";"7.141816"
"700";"ur-dingir-ra 2(ban2) kasz 2(ban2) ninda 2(disz) sa szum2";"for Urdingira  2 ban2 beer 2 ban2 bread 2 bundles onions";"ur-dingir-ra g@@ hee 1 ban2 2 sila3 kak cheese 3 ban2 5 sila3 sum@@ ac@@ cheese";"3.218583"
"701";"pisan-dub-ba nig2-ka9-ak lu2-du10-ga ugula";"Basketoftablets  accounts of  Luduga the foreman";"Basketoftablets accounts of Luduga the foreman";"100.000000"
"702";"szuku ku-ku 2(asz) 3(ban2) 1(disz) sila3 gur";"prebend of Kuku  2 gur 3 ban2 1 sila3";"pre@@ bend of Il@@ bani 9 gur 4 barig 3 ban2 7 sila3 barley";"7.141816"
"703";"...-e-ne ki nu-banda3{da}-ta x-{d}iszkur-ke4";"ene  from the nubanda  Ikur";"for Inanna for Inanna he built the Great Oval";"4.767707"
"704";"mu si-mu-ru-um{ki} ba-hul-sze3 i3-gal2";"to the year Simururm was destroyed  are here";"year Simurum was destroyed";"13.006502"
"705";"sze-bi 1(gesz2) 8(asz) 1(barig) 2(ban2) gur";"its barley 68 gur 1 barig 2 ban2";"its barley 68 gur 1 barig 2 ban2";"100.000000"
"706";"1(disz) gu4 ($ blank space $) 5(u) 5(disz)";"1 ox total 55";"1 ox for the years from the year Enunugal of Inanna was hired in Uruk";"5.255923"
"707";"mu lugal nu-ub-gi4-gi4-da in-na-pa3 1(disz) lu2-du10-ga nu-{gesz}kiri6";"He swore the royal name of not contesting  1 Luduga the orchardist";"the years 396 they ruled 3 times in Ur";"3.416211"
"708";"sza3-ba diri 1(disz)-am3 i3-gal2 mu en-mah-gal-an-na en {d}nanna ba-hun";"therein one extra month are here  year Enmagalana enpriestess of Nanna was hired";"its extra month is 1 passed are here";"8.360623"
"709";"e2 szu-szum2-ma ensi2 u3 nigin-ba udu gukkal";"house of consignment of the governor and grand totals of sheep and fattailed sheep";"house of consign@@ ment of the governor and grand totals of sheep and fattailed sheep a period of 23 years";"54.549513"
"710";"2(disz) u8 2(disz) ud5 3(disz) sila4";"2 ewes  2 nanny goats  3 lambs";"2 ewes 2 rams 1 male lambs 1 male lambs";"16.784460"
"711";"kiszib3 {d}szara2-kam u3 lugal-iti-da ki ab-ba-sa6-ga";"sealed documents of arakam  and Lugalitida  with Abbasaga";"under seal of the governor and their children sealed documents of the orchar@@ dists";"11.359355"
"712";"mu {d}szul-gi lugal-e ur-bi2-lum{ki} lu-lu-bu si-mu-ru-um{ki} u3 kar2-har asz-sze3 sagdu-bi szu-bur2-a bi2-ra-a";"year Sulgi the king the heads of Urbilum Simurrum Lullubu and Karar in a single campaign did smash";"Year By ulgi Year U@@ BAR@@ A was restored Year Ninursag of Nu@@ tur was brought into her temple";"2.024446"
"713";"ki szesz-kal-la-ta al-la szu ba-ti";"from ekalla  did Alla  receive";"from month Sowing from day 2 passed stationed for harvesting fod@@ der@@ reed";"3.089055"
"714";"ki a-hu-ni-ta ba-zi iti a2-ki-ti";"from the account of Auni  booked out  month Aktu";"from month Ak@@ iti day 9 passed";"5.868925"
"715";"... ma-na sig4 mun ... x 6(disz) gin2 sze-zi-bi2-tum";"mana brick salt   6 shekels ezibtum spice";"mana brick salt 6 shekels ez@@ ib@@ tum spice";"46.713798"
"716";"gi-ra-num2-sze3 5(ban2) 5(disz) sila3 zi3 sig15";"for the wailing ceremony   5 ban2 5 sila3 groats";"Se@@ ated in the mountain range of the mountain of uba stones Having adorned the dais of the mountain of uba stones My lord and king in the manner of her servant";"1.159971"
"717";"3(gesz2) 3(u) gurusz u4 1(disz)-sze3 a-sza3-ge a du11-ga a-sza3 {d}nin-ur4-ra-du6-na";"21 workdays male laborers  field irrigation work performed in the field Ninuraduna";"3 bur3 1 ee3 3 iku field at 11 12 each 2 bur3 1 ee3 3 14 iku surface area at 1 less 1 each its emmer 17 gur";"1.286713"
"718";"($ blank space $) 1(disz) u4 1(disz)-kam";"subtotal 1  1st day";"for his life and for the lives of his wife and children and for the lives of his wife and children";"0.908042"
"719";"pisan-dub-ba sag-nig2-gur11-ra u3 zi-ga";"Basketoftablets  debits  and credits";"Basketoftablets debits and credits";"100.000000"
"720";"ki bi2-da kuruszda-ta szunigin sze-bi 4(gesz2) 4(u) 6(asz) 3(barig) 5(ban2) 5(disz) sila3 gur";"of the fattener Bida  Together the equivalent barley 286 gur 3 barig 5 ban 5 sila";"from the managers 4 oxen 12 cows";"1.815543"
"721";"u3 kiszib3 dabx(U8)-ba a-szi-an mu 5(disz)-kam";"and sealed documents of conveyances  of Aian  a period of 5 years";"and sealed its sil@@ os from outside and sealed its sil@@ os from outside";"5.679677"
"722";"lu2 {d}nanna-kam sukkal ARAD2-mu maszkim ($ blank space $) 1(u)";"the man Nannakam messenger  ARADmu was enforcer  subtotal 1";"and the the pleasant residence to rebuild the youthful Utu";"4.196115"
"723";"ur-{d}lamma ensi2 gir2-su{ki} i3-dab5 giri3 ka5-a-mu";"UrLamma governor of Girsu accepted  via Kaamu";"Ur@@ lamma governor of Nippur";"14.320952"
"724";"1(disz) gurusz engar gesz-i3 ad-kup4-sze3 u4 3(u) la2 2(disz)-sze3";"1 male laborer plowman of sesame for the matter 28 days";"1 male laborer for 6 months 1 male laborer for 3 months";"13.545994"
"725";"u4 4(disz)-kam 1(disz) gu4 1(disz) udu niga ra-szi lu2 zi-da-num2{ki}";"4th day  1 ox  1 grainfed sheep for Rai man of Zidanum";"4th day from Abbas@@ ag@@ as account booked out month Gaz@@ elle@@ feast";"6.178111"
"726";"szu-gid2 e2-muhaldim-sze3 u4 2(u) 7(disz)-kam ki ab-ba-sa6-ga-ta";"ugid offerings for the kitchen  27th day  from Abbasagas account";"ug@@ id for the kitchen 26th day from the account of Nasa booked out";"13.912312"
"727";"gurx(|SZE.KIN|)-a zar3 tab-ba a-sza3 gu4-suhub2 a-sza3 ur-{d}nin-ti u3 a-sza3 e2-{d}ezina2";"harvested and sheaves piled up in the Oxen boot field in the UrNinti field and the EEzina field";"115 workdays at the reservoir of A@@ uda stationed under seal of Lugalinimgina";"2.102758"
"728";"3(disz) nin-gin7-a-ba-dim2 3(disz) iri-ga2-na-ab-du7 3(disz) geme2-e2-an-na";"3 mana wool for Ninginabadim  3 mana wool for Iriganabdu  3 mana wool for GemeEanna";"3 by Ana@@ he@@ pat 9";"1.811080"
"729";"a2 lu2 hun-ga2 a-bi2-a-ti szu ba-ti";"the wages of daylaborers  Abiati  received";"labor of the hirelings 1 barge of 3 gur";"5.669791"
"730";"i3-nun-bi 4(ban2) 5(disz) sila3 ga-ar3-bi 1(barig) 7(disz) 1/2(disz) sila3";"their butter oil 4 ban2 5 sila3  their kak cheese 1 barig 7 12 sila3";"their butter oil 4 ban2 5 sila3 their kak cheese 1 barig 7 12 sila3";"100.000000"
"731";"nigin2-ba 3(disz) {ansze}zi-zi nigin2-ba 1(u) 4(disz) {ansze}kunga2";"altogether 3 horses altogether 14 kequids";"altogether 3 horses altogether 14 ke@@ qu@@ ids altogether 3 donkeys";"35.084397"
"732";"1(disz) ... 1(disz) masz2 szu-gid2 1(disz) sila4 ga";"1   1 goat ugid  1 suckling lamb";"1 lamb 1 male goat 1 female goat";"8.257911"
